State,County,Latitude,Longitude,Cluster_Groups,Cluster_Names
mississippi,lafayette,34.3577,-89.5208,1,cluster_group_1
mississippi,lamar,31.24755,-89.44505,1,cluster_group_1
mississippi,lauderdale,32.42035,-88.69975,2,cluster_group_2
mississippi,lawrence,31.5935,-90.1292,2,cluster_group_2
mississippi,leake,32.7127,-89.4945,2,cluster_group_2
mississippi,lee,34.25285,-88.7034,2,cluster_group_2
mississippi,leflore,33.51865,-90.3344,2,cluster_group_2
mississippi,lincoln,31.5721,-90.4452,2,cluster_group_2
mississippi,lowndes,33.5326,-88.4249,2,cluster_group_2
mississippi,madison,32.4846,-90.1235,1,cluster_group_1
mississippi,marion,31.2234,-89.8983,2,cluster_group_2
mississippi,marshall,34.77645,-89.481,2,cluster_group_2
mississippi,monroe,33.9388,-88.4103,2,cluster_group_2
mississippi,montgomery,33.481,-89.6872,2,cluster_group_2
mississippi,neshoba,32.6961,-89.12155,2,cluster_group_2
mississippi,newton,32.3412,-89.1126,2,cluster_group_2
mississippi,noxubee,33.1141,-88.5357,2,cluster_group_2
mississippi,oktibbeha,33.4525,-88.8342,2,cluster_group_2
mississippi,panola,34.3657,-89.9121,2,cluster_group_2
mississippi,pearl river,30.629,-89.6531,2,cluster_group_2
mississippi,perry,31.21,-88.9145,2,cluster_group_2
mississippi,pike,31.1855,-90.4566,2,cluster_group_2
mississippi,pontotoc,34.27825,-89.0186,2,cluster_group_2
mississippi,prentiss,34.56,-88.5782,2,cluster_group_2
mississippi,quitman,34.2661,-90.2754,2,cluster_group_2
mississippi,rankin,32.269,-90.0429,1,cluster_group_1
mississippi,scott,32.3541,-89.4866,2,cluster_group_2
mississippi,sharkey,32.9782,-90.862,2,cluster_group_2
mississippi,simpson,31.9567,-89.93605,2,cluster_group_2
mississippi,smith,31.95105,-89.52695,2,cluster_group_2
mississippi,stone,30.7057,-89.1435,2,cluster_group_2
mississippi,sunflower,33.5481,-90.536,2,cluster_group_2
mississippi,tallahatchie,33.9164,-90.2094,2,cluster_group_2
mississippi,tate,34.6188,-89.964,2,cluster_group_2
mississippi,tippah,34.79665,-88.91345,2,cluster_group_2
mississippi,tishomingo,34.6579,-88.2532,2,cluster_group_2
mississippi,tunica,34.6914,-90.374,2,cluster_group_2
mississippi,union,34.45965,-89.07185,2,cluster_group_2
mississippi,walthall,31.1314,-90.1374,2,cluster_group_2
mississippi,warren,32.3155,-90.8565,2,cluster_group_2
mississippi,washington,33.3944,-91.0504,2,cluster_group_2
mississippi,wayne,31.6772,-88.6391,2,cluster_group_2
mississippi,webster,33.55135,-89.27165,2,cluster_group_2
mississippi,wilkinson,31.1242,-91.1687,2,cluster_group_2
mississippi,winston,33.0937,-89.0875,2,cluster_group_2
mississippi,yalobusha,34.02795,-89.78075,2,cluster_group_2
mississippi,yazoo,32.8095,-90.4108,2,cluster_group_2
missouri,adair,40.189,-92.5563,2,cluster_group_2
missouri,andrew,39.9856,-94.82825,3,cluster_group_3
missouri,atchison,40.4436,-95.3855,3,cluster_group_3
missouri,audrain,39.21015,-91.69935,2,cluster_group_2
missouri,barry,36.6764,-93.9303,2,cluster_group_2
missouri,barton,37.4871,-94.39665,2,cluster_group_2
missouri,bates,38.21295,-94.46185,2,cluster_group_2
missouri,benton,38.2969,-93.22925,2,cluster_group_2
missouri,bollinger,37.2849,-90.01995,2,cluster_group_2
missouri,boone,38.9526,-92.3231,1,cluster_group_1
missouri,buchanan,39.74145,-94.8289,1,cluster_group_1
missouri,butler,36.72085,-90.3373,2,cluster_group_2
missouri,caldwell,39.6375,-93.9905,3,cluster_group_3
missouri,callaway,38.76465,-91.92845,1,cluster_group_1
missouri,camden,38.0745,-92.7551,1,cluster_group_1
missouri,cape girardeau,37.357,-89.6668,1,cluster_group_1
missouri,carroll,39.44815,-93.4617,3,cluster_group_3
missouri,carter,36.9118,-90.92115,2,cluster_group_2
missouri,cass,38.66425,-94.4069,1,cluster_group_1
missouri,cedar,37.6961,-93.8099,2,cluster_group_2
missouri,chariton,39.4715,-93.0256,3,cluster_group_3
missouri,christian,36.9603,-93.2174,1,cluster_group_1
missouri,clark,40.3946,-91.6794,3,cluster_group_3
missouri,clay,39.2484,-94.4835,1,cluster_group_1
missouri,clinton,39.5603,-94.3152,1,cluster_group_1
missouri,cole,38.5739,-92.173,1,cluster_group_1
missouri,cooper,38.8511,-92.7876,3,cluster_group_3
missouri,crawford,37.9064,-91.31065,2,cluster_group_2
missouri,dade,37.41335,-93.8366,3,cluster_group_3
missouri,dallas,37.7267,-92.968,2,cluster_group_2
missouri,daviess,39.9439,-93.99455,3,cluster_group_3
missouri,dekalb,39.8939,-94.4787,2,cluster_group_2
missouri,dent,37.6311,-91.5704,2,cluster_group_2
missouri,douglas,36.9306,-92.3634,2,cluster_group_2
missouri,dunklin,36.2392,-90.0278,2,cluster_group_2
missouri,franklin,38.4144,-90.9323,1,cluster_group_1
missouri,gasconade,38.4858,-91.4956,2,cluster_group_2
missouri,gentry,40.20865,-94.41525,3,cluster_group_3
missouri,greene,37.204,-93.2905,1,cluster_group_1
missouri,grundy,40.1111,-93.5139,2,cluster_group_2
missouri,harrison,40.3698,-94.0138,3,cluster_group_3
missouri,henry,38.45865,-93.84855,2,cluster_group_2
missouri,hickory,37.9312,-93.3373,2,cluster_group_2
missouri,holt,40.1415,-95.1919,3,cluster_group_3
missouri,howard,39.1418,-92.7083,3,cluster_group_3
missouri,howell,36.76935,-91.87885,2,cluster_group_2
missouri,iron,37.61555,-90.6576,2,cluster_group_2
missouri,jackson,39.05385,-94.52615,1,cluster_group_1
missouri,jasper,37.1527,-94.439,1,cluster_group_1
missouri,jefferson,38.28155,-90.4559,1,cluster_group_1
missouri,johnson,38.74665,-93.78845,1,cluster_group_1
missouri,knox,40.1488,-92.1737,3,cluster_group_3
missouri,laclede,37.5843,-92.6605,2,cluster_group_2
missouri,lafayette,39.0955,-93.7298,1,cluster_group_1
missouri,lawrence,37.0212,-93.8312,2,cluster_group_2
missouri,lewis,40.09505,-91.71825,3,cluster_group_3
missouri,lincoln,39.03115,-90.93795,1,cluster_group_1
missouri,linn,39.79365,-93.14375,2,cluster_group_2
missouri,livingston,39.7421,-93.6107,3,cluster_group_3
missouri,mcdonald,36.6168,-94.4464,2,cluster_group_2
missouri,macon,39.7508,-92.5031,2,cluster_group_2
missouri,madison,37.4721,-90.26095,2,cluster_group_2
missouri,maries,38.1872,-91.9453,2,cluster_group_2
missouri,marion,39.8392,-91.5447,2,cluster_group_2
missouri,mercer,40.4391,-93.5816,3,cluster_group_3
missouri,miller,38.1994,-92.47115,2,cluster_group_2
missouri,mississippi,36.8644,-89.3384,2,cluster_group_2
missouri,moniteau,38.6268,-92.5914,3,cluster_group_3
missouri,monroe,39.4917,-91.92135,3,cluster_group_3
missouri,montgomery,38.8956,-91.4491,2,cluster_group_2
missouri,morgan,38.3814,-92.8445,2,cluster_group_2
missouri,new madrid,36.59125,-89.6875,2,cluster_group_2
missouri,newton,36.8727,-94.2905,1,cluster_group_1
missouri,nodaway,40.3465,-94.8369,2,cluster_group_2
missouri,oregon,36.5693,-91.3976,2,cluster_group_2
missouri,osage,38.44935,-91.9422,3,cluster_group_3
missouri,ozark,36.6097,-92.4045,2,cluster_group_2
missouri,pemiscot,36.1777,-89.8295,2,cluster_group_2
missouri,perry,37.6677,-89.6904,3,cluster_group_3
missouri,pettis,38.6982,-93.2476,2,cluster_group_2
missouri,phelps,37.9233,-91.8672,2,cluster_group_2
missouri,pike,39.3283,-91.1744,2,cluster_group_2
missouri,platte,39.2634,-94.6835,1,cluster_group_1
missouri,polk,37.61725,-93.4839,2,cluster_group_2
missouri,pulaski,37.8373,-92.185,1,cluster_group_1
missouri,putnam,40.4802,-92.9754,3,cluster_group_3
missouri,ralls,39.55065,-91.46105,3,cluster_group_3
missouri,randolph,39.4175,-92.4309,2,cluster_group_2
missouri,ray,39.2826,-94.0295,1,cluster_group_1
missouri,reynolds,37.4231,-90.9725,2,cluster_group_2
missouri,ripley,36.60145,-90.7617,2,cluster_group_2
missouri,st. charles,38.7822,-90.7191,1,cluster_group_1
missouri,st. clair,38.039,-93.7156,2,cluster_group_2
missouri,ste. genevieve,37.931,-90.1389,3,cluster_group_3
missouri,st. francois,37.8406,-90.5138,2,cluster_group_2
missouri,st. louis,38.64615,-90.37405,1,cluster_group_1
missouri,saline,39.1038,-93.1899,2,cluster_group_2
missouri,schuyler,40.5201,-92.5645,3,cluster_group_3
missouri,scotland,40.46445,-92.00315,3,cluster_group_3
missouri,scott,37.0919,-89.5844,2,cluster_group_2
missouri,shannon,37.008,-91.4888,2,cluster_group_2
missouri,shelby,39.76835,-92.0354,3,cluster_group_3
missouri,stoddard,36.8298,-89.9332,2,cluster_group_2
missouri,stone,36.71385,-93.4697,2,cluster_group_2
missouri,sullivan,40.253,-93.10905,3,cluster_group_3
missouri,taney,36.6469,-93.11885,2,cluster_group_2
missouri,texas,37.33035,-91.9615,2,cluster_group_2
missouri,vernon,37.8345,-94.3553,2,cluster_group_2
missouri,warren,38.8063,-91.1269,1,cluster_group_1
missouri,washington,38.0125,-90.7315,2,cluster_group_2
missouri,wayne,37.15985,-90.4173,2,cluster_group_2
missouri,webster,37.1728,-92.9108,2,cluster_group_2
missouri,worth,40.4828,-94.3336,3,cluster_group_3
missouri,wright,37.1567,-92.506,2,cluster_group_2
missouri,st. louis city,38.6288,-90.2123,2,cluster_group_2
montana,beaverhead,45.3548,-112.9107,3,cluster_group_3
montana,big horn,45.45015,-107.54255,0,cluster_group_0
montana,blaine,48.5633,-108.7907,3,cluster_group_3
montana,broadwater,46.278,-111.5925,3,cluster_group_3
montana,carbon,45.34265,-109.03945,3,cluster_group_3
montana,carter,45.4327,-104.4386,3,cluster_group_3
montana,cascade,47.4946,-111.27975,1,cluster_group_1
montana,chouteau,47.8668,-110.5872,3,cluster_group_3
montana,custer,46.4114,-105.6196,3,cluster_group_3
montana,daniels,48.78775,-105.3027,3,cluster_group_3
montana,dawson,47.33785,-104.9859,3,cluster_group_3
montana,deer lodge,46.16195,-112.8962,3,cluster_group_3
montana,fallon,46.2996,-104.4959,3,cluster_group_3
montana,fergus,47.3223,-109.3804,3,cluster_group_3
montana,flathead,48.2976,-114.2183,1,cluster_group_1
montana,gallatin,45.6815,-111.1829,1,cluster_group_1
montana,garfield,47.0525,-107.0957,3,cluster_group_3
montana,glacier,48.69595,-113.3209,0,cluster_group_0
montana,golden valley,46.2575,-109.1149,3,cluster_group_3
montana,granite,46.5523,-113.2787,3,cluster_group_3
montana,hill,48.5553,-110.3029,3,cluster_group_3
montana,jefferson,46.23815,-112.0596,3,cluster_group_3
montana,judith basin,47.08835,-110.1545,3,cluster_group_3
montana,lake,47.5991,-114.1758,2,cluster_group_2
montana,lewis and clark,46.6078,-112.0402,1,cluster_group_1
montana,liberty,48.6763,-111.0324,3,cluster_group_3
montana,lincoln,48.7047,-115.0177,2,cluster_group_2
montana,mccone,47.429,-105.5931,3,cluster_group_3
montana,madison,45.4625,-111.9284,3,cluster_group_3
montana,meagher,46.5237,-110.8053,3,cluster_group_3
montana,mineral,47.3413,-115.2236,2,cluster_group_2
montana,missoula,46.8718,-114.00365,1,cluster_group_1
montana,musselshell,46.46775,-108.13785,3,cluster_group_3
montana,park,45.3552,-110.6027,3,cluster_group_3
montana,petroleum,47.0826,-108.42995,3,cluster_group_3
montana,phillips,48.4511,-107.95945,3,cluster_group_3
montana,pondera,48.1916,-112.2624,3,cluster_group_3
montana,powder river,45.5399,-105.627,3,cluster_group_3
montana,powell,46.5742,-112.7726,3,cluster_group_3
montana,prairie,46.7965,-105.1002,3,cluster_group_3
montana,ravalli,46.2469,-114.12265,2,cluster_group_2
montana,richland,47.7137,-104.2624,3,cluster_group_3
montana,roosevelt,48.14375,-104.69485,0,cluster_group_0
montana,rosebud,46.06135,-106.5084,3,cluster_group_3
montana,sanders,47.6325,-114.8456,2,cluster_group_2
montana,sheridan,48.7374,-104.55325,3,cluster_group_3
montana,silver bow,45.9868,-112.60775,2,cluster_group_2
montana,stillwater,45.6126,-109.4607,3,cluster_group_3
montana,sweet grass,45.7856,-109.85525,3,cluster_group_3
montana,teton,47.8374,-112.0881,3,cluster_group_3
montana,toole,48.69255,-111.7764,3,cluster_group_3
montana,treasure,46.2893,-107.1975,3,cluster_group_3
montana,valley,48.404,-106.3935,3,cluster_group_3
montana,wheatland,46.3466,-109.7843,3,cluster_group_3
montana,wibaux,46.9688,-104.1913,3,cluster_group_3
montana,yellowstone,45.78165,-108.4873,1,cluster_group_1
nebraska,adams,40.5861,-98.5123,1,cluster_group_1
nebraska,antelope,42.1469,-98.0887,3,cluster_group_3
nebraska,arthur,41.5726,-101.7005,3,cluster_group_3
nebraska,banner,41.5737,-103.6853,3,cluster_group_3
nebraska,blaine,41.9644,-100.103,3,cluster_group_3
nebraska,boone,41.6065,-98.07135,3,cluster_group_3
nebraska,box butte,42.2198,-102.9807,3,cluster_group_3
nebraska,boyd,42.8895,-98.6973,3,cluster_group_3
nebraska,brown,42.5635,-99.95555,3,cluster_group_3
nebraska,buffalo,40.753,-99.1023,1,cluster_group_1
nebraska,burt,41.8334,-96.3665,3,cluster_group_3
nebraska,butler,41.22615,-97.0746,3,cluster_group_3
nebraska,cass,40.9137,-96.1407,1,cluster_group_1
nebraska,cedar,42.5084,-97.2647,3,cluster_group_3
nebraska,chase,40.4927,-101.6533,3,cluster_group_3
nebraska,cherry,42.9235,-100.7907,3,cluster_group_3
nebraska,cheyenne,41.19295,-102.97455,3,cluster_group_3
nebraska,clay,40.5582,-98.07395,3,cluster_group_3
nebraska,colfax,41.6959,-97.0659,3,cluster_group_3
nebraska,cuming,41.9892,-96.7148,3,cluster_group_3
nebraska,custer,41.404,-99.4132,3,cluster_group_3
nebraska,dakota,42.3928,-96.53825,1,cluster_group_1
nebraska,dawes,42.7185,-103.28665,3,cluster_group_3
nebraska,dawson,40.87625,-99.8589,1,cluster_group_1
nebraska,deuel,41.1064,-102.2529,3,cluster_group_3
nebraska,dixon,42.44425,-96.9149,3,cluster_group_3
nebraska,dodge,41.6093,-96.5238,1,cluster_group_1
nebraska,douglas,41.2588,-96.0016,1,cluster_group_1
nebraska,dundy,40.09895,-101.64385,3,cluster_group_3
nebraska,fillmore,40.4956,-97.5849,3,cluster_group_3
nebraska,franklin,40.1052,-98.9527,3,cluster_group_3
nebraska,frontier,40.6636,-100.3975,3,cluster_group_3
nebraska,furnas,40.2688,-99.93705,3,cluster_group_3
nebraska,gage,40.252,-96.61725,1,cluster_group_1
nebraska,garden,41.4035,-102.3457,3,cluster_group_3
nebraska,garfield,41.8213,-99.1711,3,cluster_group_3
nebraska,gosper,40.59435,-99.78605,3,cluster_group_3
nebraska,grant,42.0292,-101.7408,3,cluster_group_3
nebraska,greeley,41.5088,-98.46125,3,cluster_group_3
nebraska,hall,40.9188,-98.3815,1,cluster_group_1
nebraska,hamilton,40.89795,-98.0079,3,cluster_group_3
nebraska,harlan,40.1114,-99.3618,3,cluster_group_3
nebraska,hayes,40.4322,-101.07255,3,cluster_group_3
nebraska,hitchcock,40.1743,-101.0213,3,cluster_group_3
nebraska,holt,42.4102,-98.7486,3,cluster_group_3
nebraska,hooker,42.0398,-101.0458,3,cluster_group_3
nebraska,howard,41.1669,-98.58125,3,cluster_group_3
nebraska,jefferson,40.12685,-97.05415,3,cluster_group_3
nebraska,johnson,40.41775,-96.1782,3,cluster_group_3
nebraska,kearney,40.49035,-99.034,3,cluster_group_3
nebraska,keith,41.1261,-101.7106,3,cluster_group_3
nebraska,keya paha,42.8251,-99.424,3,cluster_group_3
nebraska,kimball,41.2267,-103.6714,3,cluster_group_3
nebraska,knox,42.6063,-97.8894,3,cluster_group_3
nebraska,lancaster,40.8119,-96.6866,1,cluster_group_1
nebraska,lincoln,41.0747,-100.7751,1,cluster_group_1
nebraska,logan,41.4715,-100.5253,3,cluster_group_3
nebraska,loup,41.8799,-99.5178,3,cluster_group_3
nebraska,mcpherson,41.5722,-100.959,3,cluster_group_3
nebraska,madison,42.0221,-97.5987,1,cluster_group_1
nebraska,merrick,41.1936,-98.07065,3,cluster_group_3
nebraska,morrill,41.7155,-103.08455,3,cluster_group_3
nebraska,nance,41.3617,-97.9725,3,cluster_group_3
nebraska,nemaha,40.4089,-95.8452,3,cluster_group_3
nebraska,nuckolls,40.17155,-97.99105,3,cluster_group_3
nebraska,otoe,40.6614,-96.1493,3,cluster_group_3
nebraska,pawnee,40.1885,-96.1546,3,cluster_group_3
nebraska,perkins,40.8423,-101.5419,3,cluster_group_3
nebraska,phelps,40.4812,-99.4735,3,cluster_group_3
nebraska,pierce,42.3504,-97.5302,3,cluster_group_3
nebraska,platte,41.4898,-97.493,1,cluster_group_1
nebraska,polk,41.14965,-97.5723,3,cluster_group_3
nebraska,red willow,40.2086,-100.4073,3,cluster_group_3
nebraska,richardson,40.1358,-95.71875,3,cluster_group_3
nebraska,rock,42.54105,-99.6048,3,cluster_group_3
nebraska,saline,40.45095,-97.10065,3,cluster_group_3
nebraska,sarpy,41.1444,-96.0048,1,cluster_group_1
nebraska,saunders,41.22105,-96.62095,1,cluster_group_1
nebraska,scotts bluff,41.8559,-103.6645,1,cluster_group_1
nebraska,seward,40.86515,-97.15125,3,cluster_group_3
nebraska,sheridan,42.67685,-102.51285,3,cluster_group_3
nebraska,sherman,41.1581,-98.9627,3,cluster_group_3
nebraska,sioux,42.6358,-103.8334,3,cluster_group_3
nebraska,stanton,41.9729,-97.13655,3,cluster_group_3
nebraska,thayer,40.154,-97.56555,3,cluster_group_3
nebraska,thomas,41.9907,-100.5753,3,cluster_group_3
nebraska,thurston,42.1503,-96.488,0,cluster_group_0
nebraska,valley,41.6026,-98.9313,3,cluster_group_3
nebraska,washington,41.47615,-96.20755,1,cluster_group_1
nebraska,wayne,42.2009,-97.1845,3,cluster_group_3
nebraska,webster,40.1111,-98.5227,3,cluster_group_3
nebraska,wheeler,41.83425,-98.6769,3,cluster_group_3
nebraska,york,40.8989,-97.5897,3,cluster_group_3
nevada,churchill,39.4717,-118.7782,2,cluster_group_2
nevada,clark,36.14385,-115.1461,1,cluster_group_1
nevada,douglas,38.99105,-119.8137,1,cluster_group_1
nevada,elko,40.9771,-115.66645,1,cluster_group_1
nevada,esmeralda,37.7074,-117.8612,3,cluster_group_3
nevada,eureka,39.99335,-116.24055,3,cluster_group_3
nevada,humboldt,41.22655,-117.72365,3,cluster_group_3
nevada,lander,40.1725,-117.0083,3,cluster_group_3
nevada,lincoln,37.6261,-114.5123,3,cluster_group_3
nevada,lyon,39.2636,-119.3193,1,cluster_group_1
nevada,mineral,38.61775,-118.38645,2,cluster_group_2
nevada,nye,36.6603,-116.4851,2,cluster_group_2
nevada,pershing,40.41545,-118.22575,3,cluster_group_3
nevada,storey,39.4333,-119.5701,3,cluster_group_3
nevada,washoe,39.5288,-119.8123,1,cluster_group_1
nevada,white pine,39.2472,-114.8927,3,cluster_group_3
nevada,carson city,39.1646,-119.7648,1,cluster_group_1
new hampshire,belknap,43.5188,-71.4774,1,cluster_group_1
new hampshire,carroll,43.839,-71.1946,1,cluster_group_1
new hampshire,cheshire,42.9086,-72.2853,1,cluster_group_1
new hampshire,coos,44.4848,-71.4416,2,cluster_group_2
new hampshire,grafton,43.8917,-71.9133,1,cluster_group_1
new hampshire,hillsborough,42.8998,-71.5819,1,cluster_group_1
new hampshire,merrimack,43.30475,-71.71365,1,cluster_group_1
new hampshire,rockingham,42.97685,-71.08465,1,cluster_group_1
new hampshire,strafford,43.2708,-70.9741,1,cluster_group_1
new hampshire,sullivan,43.3773,-72.1843,1,cluster_group_1
new jersey,atlantic,39.44625,-74.59185,1,cluster_group_1
new jersey,bergen,40.9257,-74.0491,1,cluster_group_1
new jersey,burlington,40.0053,-74.7853,1,cluster_group_1
new jersey,camden,39.8679,-75.0507,1,cluster_group_1
new jersey,cape may,39.144,-74.8149,1,cluster_group_1
new jersey,cumberland,39.336,-75.052,1,cluster_group_1
new jersey,essex,40.7475,-74.2039,1,cluster_group_1
new jersey,gloucester,39.7669,-75.1601,1,cluster_group_1
new jersey,hudson,40.7466,-74.0541,1,cluster_group_1
new jersey,hunterdon,40.59345,-74.90925,1,cluster_group_1
new jersey,mercer,40.22,-74.7061,1,cluster_group_1
new jersey,middlesex,40.5141,-74.3963,1,cluster_group_1
new jersey,monmouth,40.2923,-74.0662,1,cluster_group_1
new jersey,morris,40.8612,-74.4855,1,cluster_group_1
new jersey,ocean,39.94525,-74.1828,1,cluster_group_1
new jersey,passaic,40.918,-74.17075,1,cluster_group_1
new jersey,salem,39.5762,-75.4165,1,cluster_group_1
new jersey,somerset,40.57325,-74.6184,1,cluster_group_1
new jersey,sussex,41.0883,-74.7039,1,cluster_group_1
new jersey,union,40.65615,-74.3134,1,cluster_group_1
new jersey,warren,40.84405,-74.9779,1,cluster_group_1
new mexico,bernalillo,35.0943,-106.6188,1,cluster_group_1
new mexico,catron,33.9463,-108.6808,3,cluster_group_3
new mexico,chaves,33.15265,-104.52455,0,cluster_group_0
new mexico,cibola,35.0825,-107.6078,0,cluster_group_0
new mexico,colfax,36.50555,-104.8394,0,cluster_group_0
new mexico,curry,34.4058,-103.3251,2,cluster_group_2
new mexico,de baca,34.3046,-104.2478,0,cluster_group_0
new mexico,doña ana,32.30395,-106.72985,0,cluster_group_0
new mexico,eddy,32.4227,-104.24,1,cluster_group_1
new mexico,grant,32.77785,-108.2746,0,cluster_group_0
new mexico,guadalupe,35.0718,-104.8793,0,cluster_group_0
new mexico,harding,35.85975,-104.12525,3,cluster_group_3
new mexico,hidalgo,32.18195,-108.787,0,cluster_group_0
new mexico,lea,32.7903,-103.2943,1,cluster_group_1
new mexico,lincoln,33.4326,-105.5895,2,cluster_group_2
new mexico,los alamos,35.8795,-106.2923,3,cluster_group_3
new mexico,luna,32.2361,-107.739,0,cluster_group_0
new mexico,mckinley,35.5127,-108.6312,0,cluster_group_0
new mexico,mora,36.0103,-105.2209,0,cluster_group_0
new mexico,otero,32.8991,-105.8387,0,cluster_group_0
new mexico,quay,35.1185,-103.4546,2,cluster_group_2
new mexico,rio arriba,36.18105,-106.17655,0,cluster_group_0
new mexico,roosevelt,33.8647,-103.33625,0,cluster_group_0
new mexico,sandoval,35.5842,-106.6555,1,cluster_group_1
new mexico,san juan,36.7482,-108.1891,1,cluster_group_1
new mexico,san miguel,35.47095,-105.3893,0,cluster_group_0
new mexico,santa fe,35.65375,-105.95625,1,cluster_group_1
new mexico,sierra,33.14125,-107.37425,2,cluster_group_2
new mexico,socorro,34.1876,-106.8657,0,cluster_group_0
new mexico,taos,36.5084,-105.6166,0,cluster_group_0
new mexico,torrance,34.7218,-106.0452,0,cluster_group_0
new mexico,union,36.50735,-103.6764,3,cluster_group_3
new mexico,valencia,34.7716,-106.72275,0,cluster_group_0
new york,albany,42.6522,-73.7718,1,cluster_group_1
new york,allegany,42.2559,-78.1167,2,cluster_group_2
new york,bronx,40.846,-73.8863,0,cluster_group_0
new york,broome,42.114,-75.9063,1,cluster_group_1
new york,cattaraugus,42.29025,-78.665,2,cluster_group_2
new york,cayuga,42.9296,-76.6118,1,cluster_group_1
new york,chautauqua,42.2159,-79.333,1,cluster_group_1
new york,chemung,42.1227,-76.80535,1,cluster_group_1
new york,chenango,42.57855,-75.5864,1,cluster_group_1
new york,clinton,44.72015,-73.65945,1,cluster_group_1
new york,columbia,42.3086,-73.6486,1,cluster_group_1
new york,cortland,42.5928,-76.102,1,cluster_group_1
new york,delaware,42.26715,-74.89875,1,cluster_group_1
new york,dutchess,41.7243,-73.8075,1,cluster_group_1
new york,erie,42.88525,-78.822,1,cluster_group_1
new york,essex,44.11435,-73.6884,1,cluster_group_1
new york,franklin,44.8169,-74.2759,1,cluster_group_1
new york,fulton,43.1295,-74.3405,1,cluster_group_1
new york,genesee,42.99685,-78.1722,1,cluster_group_1
new york,greene,42.2911,-74.0949,1,cluster_group_1
new york,hamilton,43.7309,-74.4743,3,cluster_group_3
new york,herkimer,43.08305,-74.93915,1,cluster_group_1
new york,jefferson,44.0338,-75.9587,1,cluster_group_1
new york,kings,40.6678,-73.9634,1,cluster_group_1
new york,lewis,43.7391,-75.4294,3,cluster_group_3
new york,livingston,42.7974,-77.785,1,cluster_group_1
new york,madison,42.895,-75.6678,1,cluster_group_1
new york,monroe,43.1542,-77.6164,1,cluster_group_1
new york,montgomery,42.938,-74.3646,1,cluster_group_1
new york,nassau,40.73645,-73.6388,1,cluster_group_1
new york,new york,40.7529,-73.9838,1,cluster_group_1
new york,niagara,43.1789,-78.8829,1,cluster_group_1
new york,oneida,43.1498,-75.35055,1,cluster_group_1
new york,onondaga,43.05,-76.1465,1,cluster_group_1
new york,ontario,42.90235,-77.26445,1,cluster_group_1
new york,orange,41.3944,-74.2429,1,cluster_group_1
new york,orleans,43.2445,-78.1373,1,cluster_group_1
new york,oswego,43.414,-76.1308,1,cluster_group_1
new york,otsego,42.6093,-75.0288,1,cluster_group_1
new york,putnam,41.3744,-73.7615,1,cluster_group_1
new york,queens,40.7223,-73.8187,1,cluster_group_1
new york,rensselaer,42.68975,-73.5309,1,cluster_group_1
new york,richmond,40.60625,-74.14115,1,cluster_group_1
new york,rockland,41.1218,-73.9946,1,cluster_group_1
new york,st. lawrence,44.58435,-75.04825,1,cluster_group_1
new york,saratoga,43.0641,-73.8405,1,cluster_group_1
new york,schenectady,42.8101,-73.9425,1,cluster_group_1
new york,schoharie,42.63,-74.449,1,cluster_group_1
new york,schuyler,42.38045,-76.86805,3,cluster_group_3
new york,seneca,42.7166,-76.825,1,cluster_group_1
new york,steuben,42.24805,-77.3983,1,cluster_group_1
new york,suffolk,40.8482,-73.013,1,cluster_group_1
new york,sullivan,41.6932,-74.7989,1,cluster_group_1
new york,tioga,42.10985,-76.35155,1,cluster_group_1
new york,tompkins,42.4892,-76.4678,1,cluster_group_1
new york,ulster,41.8918,-74.12495,1,cluster_group_1
new york,warren,43.5878,-73.8067,1,cluster_group_1
new york,washington,43.36575,-73.407,1,cluster_group_1
new york,wayne,43.2002,-77.07665,1,cluster_group_1
new york,westchester,41.0776,-73.7917,1,cluster_group_1
new york,wyoming,42.6771,-78.1731,1,cluster_group_1
new york,yates,42.6376,-77.03825,3,cluster_group_3
north carolina,alamance,36.0577,-79.41105,1,cluster_group_1
north carolina,alexander,35.9054,-81.0748,2,cluster_group_2
north carolina,alleghany,36.4783,-81.06505,2,cluster_group_2
north carolina,anson,34.9742,-80.0827,2,cluster_group_2
north carolina,ashe,36.4461,-81.4811,2,cluster_group_2
north carolina,avery,36.0572,-81.93685,2,cluster_group_2
north carolina,beaufort,35.4773,-76.8185,2,cluster_group_2
north carolina,bertie,36.18055,-77.02915,2,cluster_group_2
north carolina,bladen,34.646,-78.6388,2,cluster_group_2
north carolina,brunswick,33.9587,-78.3799,1,cluster_group_1
north carolina,buncombe,35.59535,-82.5441,1,cluster_group_1
north carolina,burke,35.7388,-81.6058,2,cluster_group_2
north carolina,cabarrus,35.4056,-80.6011,1,cluster_group_1
north carolina,caldwell,35.9213,-81.5323,2,cluster_group_2
north carolina,camden,36.34475,-76.11365,3,cluster_group_3
north carolina,carteret,34.7573,-76.5386,1,cluster_group_1
north carolina,caswell,36.4611,-79.2881,2,cluster_group_2
north carolina,catawba,35.68995,-81.19755,1,cluster_group_1
north carolina,chatham,35.641,-79.3178,1,cluster_group_1
north carolina,cherokee,35.10945,-84.02205,2,cluster_group_2
north carolina,chowan,36.17785,-76.6302,2,cluster_group_2
north carolina,clay,35.0267,-83.9034,2,cluster_group_2
north carolina,cleveland,35.3123,-81.5401,2,cluster_group_2
north carolina,columbus,34.3069,-78.7056,2,cluster_group_2
